Swedish	swe_wikipedia_2021	58,579,938 words	Open
Swedish	swe-fi_web_2019	29,804,151 words	Open
Swedish	swe-se_web_2019	658,665,064 words	Open
Swiss German	gsw_wikipedia_2012	2,188,289 words	Open
Swiss German	gsw_wikipedia_2021	3,682,463 words	Open
Tagalog	tgl_community_2017	18,226,369 words	Open
Tagalog	tgl_news_2019	1,119,847 words	Open
Tagalog	tgl_news_2020	1,668,320 words	Open
Tagalog	tgl_newscrawl_2011	9,734,472 words	Open
Tagalog	tgl_newscrawl_2013_300K	5,592,815 words	Open
Tagalog	tgl_wikipedia_2021	3,336,217 words	Open
Tahitian	tah_wikipedia_2021	1,939 words	Open
Tajik	tgk_community_2017	12,136,208 words	Open
Tajik	tgk_newscrawl_2011	3,298,704 words	Open
Tajik	tgk_wikipedia_2021	2,120,984 words	Open
Tajik	tgk-tj_web_2019	42,299,507 words	Open
Tamil	tam_community_2017	17,208,527 words	Open
Tamil	tam_news_2019	1,231,698 words	Open
Tamil	tam_news_2020	1,990,125 words	Open
Tamil	tam_newscrawl_2011	14,076,569 words	Open
Tamil	tam_wikipedia_2021	11,526,129 words	Open
Tamil	tam-in_web_2019	25,550,018 words	Open
Tarantino	roa-tara_wikipedia_2012	220,045 words	Open
Tatar	tat_community_2017	23,580,879 words	Open
Tatar	tat_mixed_2015	29,174,475 words	Open
Tatar	tat_news_2005-2011	12,140,364 words	Open
Tatar	tat_web_2018	101,112,192 words	Open
Tatar	tat_web_2018_1M	12,061,519 words	Open
Tatar	tat_web_2019	88,006,528 words	Open
Tatar	tat_wikipedia_2021	2,442,092 words	Open
Telugu	tel_community_2017	11,692,963 words	Open
Telugu	tel_news_2019	756,403 words	Open
Telugu	tel_news_2020	1,780,034 words	Open
Telugu	tel_newscrawl_2011	3,418,436 words	Open
Telugu	tel_wikipedia_2021	8,206,262 words	Open
Telugu	tel-in_web_2019	7,544,272 words	Open
Tetum	tet_wikipedia_2012	28,325 words	Open
Tetum	tet_wikipedia_2021	70,231 words	Open
Thai	tha_community_2017	521,406 words	Open
Thai	tha_news_2019	46,858 words	Open
Thai	tha_news_2020	252,859 words	Open
Thai	tha_newscrawl_2011	2,523,166 words	Open
Thai	tha_newscrawl_2018	12,725,303 words	Open
Thai	tha_wikipedia_2021	169,376 words	Open
Thai	tha-th_web_2018	7,259,943 words	Open
Tibetan	bod_community_2017	24,829 words	Open
Tibetan	bod_wikipedia_2012	19,833 words	Open
Tibetan	bod_wikipedia_2021	4,386 words	Open
Tigrinya	tir_wikipedia_2012	7,318 words	Open
Tigrinya	tir_wikipedia_2021	18,978 words	Open
tlhIngan-Hol	tlh_wikia_2011	2,912 words	Open
Tok Pisin	tpi_newscrawl_2011	5,184 words	Open
Tok Pisin	tpi_wikipedia_2021	11,063 words	Open
Tonga (Tonga Islands)	ton_wikipedia_2012	41,136 words	Open
Tonga (Tonga Islands)	ton_wikipedia_2021	57,690 words	Open
Tosk Albanian	als-al_web_2015	31,761,732 words	Open
Tsonga	tso_community_2017	213,120 words	Open
Tsonga	tso_wikipedia_2021	55,924 words	Open
Tsonga	tso-za_web_2018_10K	192,508 words	Open
Tswana	tsn_community_2017	623,868 words	Open
Tswana	tsn_web_2013	115,805 words	Open
Tswana	tsn_wikipedia_2021	105,859 words	Open
Tswana	tsn-za_web_2019	143,660 words	Open
Tulu	tcy_wikipedia_2018	139,280 words	Open
Tumbuka	tum_wikipedia_2021	6,320 words	Open
Turkish	tur_news_2005	13,208,383 words	Open
Turkish	tur_news_2019	49,426,291 words	Open
Turkish	tur_news_2020	66,401,824 words	Open
Turkish	tur_news_2022	65,667,970 words	Open
Turkish	tur_news_2023	67,649,431 words	Open
Turkish	tur_news_2024	71,304,217 words	Open
Turkish	tur_newscrawl_2013_1M	13,352,290 words	Open
Turkish	tur_newscrawl_2018	196,755,686 words	Open
Turkish	tur_wikipedia_2021	30,073,415 words	Open
Turkish	tur-tr_web_2019	707,777,710 words	Open
Turkmen	tuk_wikipedia_2021	730,941 words	Open
Turkmen	tuk-latn_web_2012	194,724 words	Open
Turkmen	tuk-tm_web_2019	4,372,166 words	Open
Tuvinian	tyv_wikipedia_2021	300,920 words	Open
Udmurt	udm_wikipedia_2012	65,145 words	Open
Udmurt	udm_wikipedia_2021	78,684 words	Open
Ukrainian	ukr_mixed_2014	1,595,079,695 words	Open
Ukrainian	ukr_news_2019	14,577,118 words	Open
Ukrainian	ukr_news_2020	21,482,585 words	Open
Ukrainian	ukr_news_2022	30,794,352 words	Open
Ukrainian	ukr_news_2023	35,781,765 words	Open
Ukrainian	ukr_news_2024	37,694,854 words	Open
Ukrainian	ukr_newscrawl_2011_1M	15,157,563 words	Open
Ukrainian	ukr_newscrawl_2018	248,720,402 words	Open
Ukrainian	ukr_wikipedia_2021	80,185,587 words	Open
Ukrainian	ukr-ua_web_2019	977,603,865 words	Open
unknown	bih_wikipedia_2012	56,945 words	Open
unknown	bih_wikipedia_2018_10K	159,485 words	Open
unknown	bih_wikipedia_2021	441,671 words	Open
Upper Sorbian	hsb_mixed_2012	7,312,201 words	Open
Upper Sorbian	hsb_news_1999	3,084,139 words	Open
Upper Sorbian	hsb_wikipedia_2021	344,675 words	Open
Urdu	urd_news_2007	1,689,786 words	Open
Urdu	urd_news_2013_1M	24,398,236 words	Open
Urdu	urd_news_2019	632,828 words	Open
Urdu	urd_news_2020	1,579,227 words	Open
Urdu	urd_wikipedia_2021	12,885,074 words	Open
Urdu	urd-pk_web_2019	192,587,997 words	Open
Uyghur	uig_community_2017	901,468 words	Open
Uyghur	uig_newscrawl_2011	514,410 words	Open
Uyghur	uig_wikipedia_2021	1,145,381 words	Open
Uzbek	uzb_community_2017	8,879,622 words	Open
Uzbek	uzb_news_2020	1,263,737 words	Open
Uzbek	uzb_newscrawl_2011	3,616,684 words	Open
Uzbek	uzb_wikipedia_2021	3,413,184 words	Open
Venda	ven_community_2017	159,831 words	Open
Venda	ven_wikipedia_2012	8,550 words	Open
Venda	ven_wikipedia_2021	15,907 words	Open
Venetian	vec_wikipedia_2011	503,944 words	Open
Venetian	vec_wikipedia_2021	650,369 words	Open
Vietnamese	vie_mixed_2014	1,632,953,572 words	Open
Vietnamese	vie_news_2019	21,440,519 words	Open
Vietnamese	vie_news_2020	36,852,685 words	Open
Vietnamese	vie_news_2022	42,011,792 words	Open
Vietnamese	vie_newscrawl_2013_1M	24,347,180 words	Open
Vietnamese	vie_wikipedia_2021	63,840,369 words	Open
Vlaams	vls_community_2017	581,551 words	Open
Vlaams	vls_wikipedia_2012	514,347 words	Open
Vlaams	vls_wikipedia_2021	608,315 words	Open
Volapük	vol_wikipedia_2021	3,689,220 words	Open
Võro	vro_wikipedia_2021	124,346 words	Open
Walloon	wln_wikipedia_2012	631,234 words	Open
Walloon	wln_wikipedia_2021	449,692 words	Open
Waray (Philippines)	war_community_2017	11,683,506 words	Open
Waray (Philippines)	war_wikipedia_2011	154,440 words	Open
Waray (Philippines)	war_wikipedia_2021	164,799 words	Open
Wayana	way_wikipedia_2021	94 words	Open
Welsh	cym_wikipedia_2007	649,747 words	Open
Welsh	cym_wikipedia_2021	4,125,409 words	Open
West Central Oromo	gaz_web_2012	300,144 words	Open
Western Frisian	fry_news_2020	1,541,990 words	Open
Western Frisian	fry_newscrawl_2011	26,832 words	Open
Western Frisian	fry_wikipedia_2021	4,610,308 words	Open
Western Mari	mrj_wikipedia_2011	110,894 words	Open
Western Mari	mrj_wikipedia_2021	127,677 words	Open
Western Panjabi	pnb_community_2017	991,803 words	Open
Western Panjabi	pnb_wikipedia_2011	486,191 words	Open
Western Panjabi	pnb_wikipedia_2021	13,228,766 words	Open
Wolof	wol_community_2017	221,445 words	Open
Wolof	wol_wikipedia_2012	125,459 words	Open
Wolof	wol_wikipedia_2021	161,895 words	Open
Xhosa	xho_community_2017	326,126 words	Open
Xhosa	xho_community_2019	788,344 words	Open
Xhosa	xho_wikipedia_2021	82,171 words	Open
Xhosa	xho-za_web_2013	511,319 words	Open
Xhosa	xho-za_web_2018_30K	434,652 words	Open
Xhosa	xho-za_web_2019	108,995 words	Open
Yakut	sah_wikipedia_2011	262,957 words	Open
Yakut	sah_wikipedia_2021	1,153,200 words	Open
Yiddish	yid_wikipedia_2011	866,503 words	Open
Yiddish	yid_wikipedia_2021	1,202,743 words	Open
Yoruba	yor_community_2017	183,677 words	Open
Yoruba	yor_web_2019	226,465 words	Open
Yoruba	yor_wikipedia_2011	180,044 words	Open
Yoruba	yor_wikipedia_2021	405,029 words	Open
Zeeuws	zea_wikipedia_2012	80,969 words	Open
Zeeuws	zea_wikipedia_2021	222,859 words	Open
Zhuang	zha_wikipedia_2012	7,204 words	Open
Zulu	zul_community_2017	1,896,737 words	Open
Zulu	zul_mixed_2013	1,403,082 words	Open
Zulu	zul_mixed_2014	2,460,863 words	Open
Zulu	zul_mixed_2016	2,858,155 words	Open
Zulu	zul_mixed_2019	15,090,331 words	Open
Zulu	zul_wikipedia_2021	62,196 words	Open
Zulu	zul-za_web_2018_30K	387,939 words	Open
Zulu	zul-za_web_2019	562,955 words	Open
